motorista_id;nome;sobrenome;empresa;regiao;rating;tempo_ativo_meses;categoria_carro;idade;modelo_carro;nota_motorista;genero
1017;Ana;Martins;RideUp;Centro;155;25;Comfort;38;Jeep Renegade 2021;4.56;Masculino
1018;Rafael;Santos;GoDrive;Zona Leste;280;37;Comfort;60;Hyundai HB20S 2022;4.46;Masculino
1019;Ana;Soares;GoDrive;Zona Oeste;84;51;Econômico;24;Citroën C3 2023;4.75;Masculino
1020;Bruno;Lopes;MoveX;Zona Sul;178;45;Comfort;32;Nissan Versa 2023;4.25;Feminino
1021;Felipe;Santos;MoveX;Centro;150;49;Comfort;50;VW Virtus 2022;4.38;Feminino
1022;Gustavo;Oliveira;MoveX;Centro;412;23;Black;30;VW Taos 2023;4.89;Masculino
1023;Sofia;Martins;RideUp;Centro;407;2;Black;47;Honda Civic 2022;4.97;Masculino
1024;Camila;Lima;GoDrive;Zona Norte;227;46;Econômico;33;Hyundai HB20 2023;4.54;Feminino
1025;Gael;Santos;GoDrive;Zona Sul;97;17;Econômico;37;Toyota Etios 2020;4.98;Masculino
1026;Heloísa;Gomes;GoDrive;Zona Leste;464;56;Econômico;23;Renault Kwid 2024;4.09;Feminino
1027;Ana;Gomes;MoveX;Centro;42;31;Black;55;Honda Civic 2022;4.79;Feminino
1028;Lara;Oliveira;RideUp;Zona Norte;71;11;Comfort;34;Chevrolet Tracker 2022;4.66;Masculino
1029;Bruno;Lopes;MoveX;Centro;334;4;Econômico;50;Fiat Argo 2021;4.56;Feminino
1030;Felipe;Fernandes;MoveX;Zona Norte;487;6;Comfort;33;Chevrolet Onix Plus 2023;4.48;Feminino
1031;Ana;Ferreira;GoDrive;Centro;341;12;Black;22;Jeep Commander 2023;4.65;Feminino
1032;Laura;Oliveira;RideUp;Zona Norte;441;24;Comfort;50;Hyundai HB20S 2022;4.62;Feminino
1033;Julia;Alves;MoveX;Zona Sul;114;1;Econômico;34;Citroën C3 2023;4.22;Feminino
1034;Maria;Oliveira;RideUp;Zona Leste;457;23;Econômico;44;VW Polo Track 2023;4.49;Feminino
1035;Felipe;Lopes;RideUp;Zona Leste;454;7;Black;42;Toyota Corolla Cross 2024;4.11;Feminino
1036;Sofia;Ribeiro;MoveX;Zona Sul;428;16;Comfort;35;VW Virtus 2022;4.31;Masculino
1037;Isadora;Martins;MoveX;Zona Norte;470;16;Econômico;52;VW Polo Track 2023;4.48;Masculino
1038;Miguel;Soares;MoveX;Zona Leste;261;10;Comfort;40;Jeep Renegade 2021;4.08;Feminino
1039;Sofia;Costa;MoveX;Zona Sul;169;57;Black;56;Honda Civic 2022;4.22;Feminino
1040;Lucas;Martins;RideUp;Zona Oeste;244;25;Black;59;Jeep Commander 2023;4.13;Feminino
1041;Helena;Ribeiro;GoDrive;Centro;374;44;Comfort;27;VW Virtus 2022;4.19;Masculino
1042;Maria;Silva;GoDrive;Zona Norte;360;31;Econômico;30;Fiat Argo 2021;4.43;Masculino
1043;Helena;Carvalho;RideUp;Zona Sul;366;25;Black;26;Jeep Compass 2023;4.38;Masculino
1044;Bernardo;Martins;RideUp;Centro;156;60;Black;21;Jeep Compass 2023;4.10;Masculino
1045;Bernardo;Oliveira;GoDrive;Zona Norte;95;45;Econômico;24;Renault Kwid 2024;4.86;Feminino
1046;Gustavo;Lima;GoDrive;Centro;335;30;Econômico;30;Fiat Mobi 2022;4.41;Masculino
1047;Heloísa;Rodrigues;RideUp;Centro;426;36;Black;54;Honda Civic 2022;4.02;Feminino
1048;Helena;Martins;MoveX;Centro;320;11;Black;52;Toyota Corolla Cross 2024;4.61;Feminino
1049;Laura;Barbosa;RideUp;Zona Norte;124;13;Black;24;Jeep Compass 2023;4.09;Masculino
1050;Laura;Gomes;MoveX;Zona Norte;378;30;Econômico;38;Renault Kwid 2024;4.22;Masculino
1051;Helena;Soares;MoveX;Centro;329;47;Comfort;29;Nissan Kicks 2022;4.44;Feminino
1052;Julia;Ribeiro;RideUp;Zona Sul;20;59;Comfort;40;VW Virtus 2022;4.82;Masculino
1053;Bernardo;Lopes;RideUp;Zona Oeste;29;47;Econômico;32;Citroën C3 2023;4.50;Feminino
1054;Arthur;Soares;GoDrive;Centro;149;29;Comfort;42;Hyundai HB20S 2022;4.60;Feminino
1055;Arthur;Costa;MoveX;Zona Leste;117;27;Econômico;33;Renault Kwid 2024;4.09;Feminino
1056;Heloísa;Ribeiro;MoveX;Zona Oeste;470;36;Comfort;36;Chevrolet Tracker 2022;4.24;Feminino
1057;Heitor;Carvalho;GoDrive;Zona Norte;52;57;Econômico;52;VW Polo Track 2023;4.58;Masculino
1058;Matheus;Carvalho;GoDrive;Centro;71;37;Black;57;Honda Civic 2022;4.51;Masculino
1059;Isadora;Ferreira;GoDrive;Zona Leste;449;56;Comfort;25;Chevrolet Tracker 2022;4.46;Masculino
1060;Arthur;Oliveira;GoDrive;Zona Leste;323;60;Econômico;39;Renault Kwid 2024;4.59;Masculino
1061;Arthur;Almeida;GoDrive;Zona Leste;35;1;Comfort;38;Honda City 2021;4.54;Feminino
1062;Rafael;Lima;MoveX;Zona Leste;81;1;Comfort;60;Honda City 2021;4.34;Feminino
1063;Lara;Pereira;RideUp;Centro;395;1;Comfort;59;Honda City 2021;4.93;Feminino
1064;Bruno;Fernandes;RideUp;Zona Norte;266;3;Comfort;31;Hyundai HB20S 2022;4.22;Masculino
1065;Isadora;Soares;RideUp;Zona Leste;62;5;Comfort;43;Honda City 2021;4.55;Feminino
1066;Helena;Vieira;MoveX;Centro;276;40;Econômico;27;Chevrolet Onix 2022;4.25;Feminino
1067;Lucas;Alves;MoveX;Zona Leste;45;10;Econômico;33;Hyundai HB20 2023;4.48;Masculino
1068;Miguel;Martins;MoveX;Zona Sul;29;59;Comfort;46;Honda City 2021;4.37;Feminino
1069;Valentina;Lima;MoveX;Zona Sul;161;57;Econômico;21;Toyota Etios 2020;4.15;Feminino
1070;Laura;Fernandes;GoDrive;Centro;203;55;Black;59;Toyota Corolla Cross 2024;4.12;Feminino
1071;Julia;Ribeiro;MoveX;Zona Norte;355;17;Black;41;Jeep Commander 2023;4.59;Feminino
1072;Matheus;Gomes;MoveX;Zona Leste;351;23;Econômico;30;Citroën C3 2023;4.47;Masculino
1073;Ana;Fernandes;RideUp;Zona Sul;317;43;Econômico;23;Fiat Argo 2021;4.66;Masculino
1074;Sofia;Lima;RideUp;Zona Norte;287;21;Econômico;49;Citroën C3 2023;4.55;Masculino
1075;Carla;Ferreira;GoDrive;Zona Oeste;48;33;Comfort;41;Chevrolet Tracker 2022;4.03;Masculino
1076;Bruno;Pereira;GoDrive;Zona Norte;315;32;Econômico;53;Renault Kwid 2024;4.18;Masculino
1077;Gabriel;Costa;MoveX;Zona Norte;230;30;Econômico;54;Hyundai HB20 2023;4.62;Masculino
1078;Lara;Fernandes;RideUp;Zona Sul;47;47;Black;56;Jeep Compass 2023;4.90;Masculino
1079;Matheus;Martins;MoveX;Zona Sul;235;22;Black;35;Jeep Compass 2023;4.69;Masculino
1080;Bernardo;Barbosa;RideUp;Zona Sul;321;38;Comfort;45;Jeep Renegade 2021;4.98;Feminino
1081;Julia;Pereira;GoDrive;Centro;302;1;Black;30;Jeep Compass 2023;4.59;Feminino
1082;Matheus;Rodrigues;RideUp;Zona Oeste;386;7;Black;29;Jeep Compass 2023;4.23;Masculino
1083;Ana;Gomes;MoveX;Zona Sul;299;20;Black;51;Jeep Commander 2023;4.25;Masculino
1084;Carla;Gomes;GoDrive;Zona Sul;354;3;Econômico;32;Chevrolet Onix 2022;4.24;Feminino
1085;Arthur;Carvalho;GoDrive;Zona Oeste;258;28;Black;25;Toyota Corolla 2024;4.37;Feminino
1086;Camila;Lopes;RideUp;Zona Norte;29;3;Black;56;Toyota Corolla 2024;4.90;Feminino
1087;Rafael;Almeida;RideUp;Zona Norte;399;10;Black;34;Jeep Compass 2023;4.96;Feminino
1088;Bernardo;Barbosa;MoveX;Zona Norte;280;1;Econômico;41;Fiat Mobi 2022;4.00;Feminino
1089;Maria;Barbosa;GoDrive;Zona Oeste;342;37;Econômico;21;Citroën C3 2023;4.63;Feminino
1090;Gabriel;Oliveira;MoveX;Zona Norte;112;24;Econômico;29;Renault Kwid 2024;4.55;Masculino
1091;Rafael;Costa;GoDrive;Zona Leste;237;31;Econômico;25;Citroën C3 2023;4.32;Masculino
1092;Bernardo;Oliveira;GoDrive;Zona Oeste;353;17;Comfort;37;Nissan Versa 2023;4.25;Masculino
1093;Gabriel;Barbosa;MoveX;Centro;327;28;Comfort;44;Nissan Kicks 2022;4.42;Feminino
1094;Alice;Vieira;MoveX;Zona Norte;291;11;Econômico;29;Citroën C3 2023;4.86;Masculino
1095;Arthur;Alves;GoDrive;Zona Oeste;482;57;Econômico;42;Citroën C3 2023;4.84;Feminino
1096;Carla;Gomes;GoDrive;Centro;35;8;Econômico;25;Fiat Argo 2021;4.43;Feminino
1097;Isadora;Rodrigues;MoveX;Zona Leste;35;29;Comfort;43;VW Virtus 2022;4.76;Feminino
1098;Heloísa;Soares;RideUp;Zona Leste;120;59;Black;24;Jeep Compass 2023;4.13;Masculino
1099;Rafael;Martins;RideUp;Zona Oeste;342;45;Black;31;Jeep Commander 2023;4.43;Masculino
1100;Laura;Gomes;RideUp;Zona Norte;109;25;Black;31;Honda Civic 2022;4.68;Masculino
1101;Heitor;Lopes;MoveX;Zona Norte;70;59;Econômico;52;Chevrolet Onix 2022;4.60;Masculino
1102;Gabriel;Martins;RideUp;Centro;382;14;Econômico;54;Fiat Mobi 2022;4.54;Masculino
1103;Camila;Vieira;GoDrive;Zona Sul;66;27;Econômico;28;Hyundai HB20 2023;4.23;Masculino
1104;Maria;Martins;RideUp;Centro;197;50;Econômico;38;Fiat Mobi 2022;4.78;Feminino
1105;Carla;Carvalho;RideUp;Centro;323;55;Comfort;26;Nissan Versa 2023;4.93;Masculino
1106;Sofia;Ribeiro;MoveX;Centro;234;42;Econômico;21;Fiat Argo 2021;4.90;Masculino
1107;Gael;Silva;RideUp;Zona Oeste;317;50;Econômico;25;Chevrolet Onix 2022;4.82;Masculino
1108;Felipe;Santos;RideUp;Centro;445;42;Econômico;26;Citroën C3 2023;4.83;Masculino
1109;Heitor;Martins;GoDrive;Zona Leste;195;34;Econômico;42;Renault Kwid 2024;4.13;Feminino
1110;Gael;Soares;MoveX;Zona Oeste;45;30;Comfort;34;VW Virtus 2022;4.93;Masculino
1111;Gael;Souza;MoveX;Zona Leste;492;8;Comfort;46;Chevrolet Tracker 2022;4.01;Masculino
1112;Julia;Costa;RideUp;Zona Leste;58;47;Econômico;48;Fiat Argo 2021;4.11;Masculino
1113;Rafael;Lima;GoDrive;Zona Sul;119;23;Comfort;60;Hyundai HB20S 2022;4.34;Feminino
1114;Gabriel;Costa;MoveX;Zona Leste;216;1;Comfort;47;Nissan Kicks 2022;4.40;Masculino
1115;Matheus;Soares;RideUp;Zona Norte;290;40;Econômico;54;Fiat Mobi 2022;4.71;Feminino
1116;Carla;Fernandes;GoDrive;Zona Leste;306;9;Econômico;21;Citroën C3 2023;4.32;Feminino
1117;Alice;Carvalho;GoDrive;Centro;449;48;Comfort;47;Nissan Versa 2023;4.40;Masculino
1118;Gabriel;Lima;RideUp;Zona Sul;136;16;Econômico;55;Fiat Argo 2021;4.80;Masculino
1119;Lara;Ribeiro;MoveX;Zona Sul;297;50;Black;28;VW Taos 2023;4.49;Feminino
1120;Bernardo;Souza;GoDrive;Zona Leste;209;40;Black;38;Toyota Corolla 2024;4.00;Masculino
1121;Matheus;Ribeiro;RideUp;Zona Norte;141;10;Econômico;38;Renault Kwid 2024;4.68;Masculino
1122;Sofia;Ferreira;RideUp;Zona Leste;98;44;Comfort;49;Nissan Versa 2023;4.38;Feminino
1123;Heloísa;Ribeiro;GoDrive;Zona Sul;495;7;Econômico;59;Hyundai HB20 2023;4.60;Masculino
1124;Felipe;Martins;RideUp;Zona Leste;38;27;Econômico;60;VW Polo Track 2023;4.85;Feminino
1125;Carla;Gomes;MoveX;Zona Sul;294;41;Comfort;47;Chevrolet Onix Plus 2023;4.17;Masculino
1126;Pedro;Gomes;RideUp;Zona Leste;182;14;Black;45;Jeep Compass 2023;4.10;Masculino
1127;Gael;Gomes;RideUp;Zona Sul;191;8;Econômico;60;Toyota Etios 2020;4.89;Feminino
1128;Felipe;Alves;GoDrive;Centro;368;24;Comfort;57;Hyundai HB20S 2022;4.53;Feminino
1129;Gael;Almeida;GoDrive;Zona Norte;83;25;Econômico;32;Fiat Mobi 2022;4.69;Feminino
1130;Felipe;Gomes;MoveX;Zona Sul;340;29;Econômico;24;VW Polo Track 2023;4.64;Feminino
1131;Alice;Alves;GoDrive;Zona Oeste;447;38;Comfort;60;VW Virtus 2022;4.29;Feminino
1132;Matheus;Pereira;RideUp;Zona Sul;307;10;Black;25;Jeep Commander 2023;4.21;Masculino
1133;Rafael;Vieira;RideUp;Centro;52;37;Black;57;Honda Civic 2022;4.53;Feminino
1134;Lara;Silva;RideUp;Zona Leste;218;11;Comfort;32;Nissan Versa 2023;4.07;Feminino
1135;Laura;Ribeiro;MoveX;Zona Leste;421;50;Comfort;47;Fiat Cronos 2023;4.93;Masculino
1136;Helena;Souza;MoveX;Zona Sul;440;25;Econômico;43;Citroën C3 2023;4.38;Feminino
1137;Gael;Fernandes;RideUp;Zona Oeste;300;57;Black;30;Toyota Corolla 2024;4.99;Masculino
1138;Pedro;Carvalho;GoDrive;Zona Leste;369;39;Comfort;53;Chevrolet Onix Plus 2023;4.39;Masculino
1139;Bernardo;Pereira;RideUp;Zona Oeste;435;12;Comfort;46;Nissan Kicks 2022;4.58;Feminino
1140;Helena;Santos;GoDrive;Zona Oeste;459;1;Econômico;45;Chevrolet Onix 2022;4.78;Feminino
1141;Helena;Souza;RideUp;Zona Leste;441;14;Comfort;32;Chevrolet Onix Plus 2023;4.68;Feminino
1142;Isadora;Fernandes;MoveX;Zona Norte;184;2;Black;59;Toyota Corolla Cross 2024;4.12;Masculino
1143;Laura;Gomes;GoDrive;Centro;141;16;Econômico;23;Toyota Etios 2020;4.96;Masculino
1144;Valentina;Oliveira;RideUp;Zona Oeste;24;44;Comfort;42;Hyundai HB20S 2022;4.11;Masculino
1145;Julia;Almeida;MoveX;Zona Oeste;81;47;Econômico;24;Citroën C3 2023;4.71;Feminino
1146;Bernardo;Gomes;GoDrive;Zona Leste;212;4;Econômico;32;Toyota Etios 2020;4.36;Masculino
1147;Camila;Costa;RideUp;Zona Norte;68;31;Econômico;36;Toyota Etios 2020;4.57;Masculino
1148;Arthur;Carvalho;MoveX;Centro;321;26;Black;32;VW Taos 2023;4.26;Feminino
1149;Gael;Gomes;RideUp;Zona Sul;372;14;Econômico;47;Renault Kwid 2024;4.14;Masculino
1150;Pedro;Gomes;RideUp;Zona Leste;256;4;Comfort;60;Hyundai HB20S 2022;4.59;Masculino
1151;Arthur;Almeida;MoveX;Zona Oeste;172;34;Comfort;57;Chevrolet Tracker 2022;4.17;Masculino
1152;Gustavo;Ribeiro;RideUp;Zona Leste;135;21;Econômico;26;Chevrolet Onix 2022;4.78;Feminino
1153;Pedro;Martins;MoveX;Zona Leste;243;26;Comfort;32;Chevrolet Onix Plus 2023;4.60;Feminino
1154;Ana;Lima;GoDrive;Zona Oeste;260;29;Comfort;31;VW Virtus 2022;4.77;Feminino
1155;Helena;Fernandes;MoveX;Centro;304;3;Comfort;27;Hyundai HB20S 2022;4.99;Masculino
1156;Gustavo;Alves;MoveX;Zona Leste;380;14;Econômico;26;Toyota Etios 2020;4.62;Masculino
1157;Alice;Soares;RideUp;Zona Leste;338;57;Comfort;55;Nissan Kicks 2022;4.59;Feminino
1158;Alice;Costa;GoDrive;Zona Sul;217;3;Comfort;47;Chevrolet Tracker 2022;4.93;Feminino
1159;Valentina;Almeida;RideUp;Zona Sul;56;9;Econômico;42;Renault Kwid 2024;4.49;Masculino
1160;Heitor;Pereira;RideUp;Zona Leste;226;53;Comfort;30;Nissan Kicks 2022;4.74;Feminino
1161;Matheus;Ribeiro;RideUp;Zona Leste;386;39;Comfort;52;Fiat Cronos 2023;4.17;Masculino
1162;Matheus;Lima;GoDrive;Zona Leste;186;32;Black;43;Toyota Corolla 2024;4.28;Feminino
1163;Gabriel;Almeida;GoDrive;Zona Norte;351;57;Comfort;31;Chevrolet Onix Plus 2023;4.70;Masculino
1164;Sofia;Lima;RideUp;Zona Oeste;379;37;Comfort;30;Honda City 2021;4.28;Masculino
1165;Lucas;Barbosa;RideUp;Zona Leste;243;25;Comfort;23;Hyundai HB20S 2022;4.42;Masculino
1166;Bruno;Santos;GoDrive;Zona Sul;289;52;Comfort;50;Jeep Renegade 2021;4.75;Feminino
1167;Lucas;Vieira;RideUp;Zona Leste;499;25;Black;21;VW Taos 2023;4.47;Feminino
1168;Valentina;Rodrigues;MoveX;Centro;270;24;Black;51;Jeep Compass 2023;4.14;Masculino
1169;Lucas;Souza;RideUp;Centro;494;58;Econômico;40;Chevrolet Onix 2022;4.24;Masculino
1170;Laura;Alves;MoveX;Zona Norte;406;40;Black;37;Toyota Corolla Cross 2024;4.07;Feminino
1171;Lucas;Lopes;MoveX;Zona Sul;468;18;Econômico;42;Chevrolet Onix 2022;4.28;Masculino
1172;Alice;Oliveira;MoveX;Zona Sul;25;11;Comfort;29;Hyundai HB20S 2022;4.88;Feminino
1173;Isadora;Ribeiro;RideUp;Zona Norte;375;47;Comfort;48;VW Virtus 2022;4.10;Masculino
1174;Bernardo;Ferreira;RideUp;Zona Leste;420;22;Comfort;52;Nissan Versa 2023;4.83;Masculino
1175;Laura;Oliveira;MoveX;Zona Norte;368;34;Econômico;34;Fiat Mobi 2022;4.08;Masculino
1176;Bruno;Santos;GoDrive;Zona Oeste;370;4;Comfort;32;VW Virtus 2022;4.89;Feminino
1177;Maria;Vieira;RideUp;Zona Norte;152;5;Comfort;42;Hyundai HB20S 2022;4.21;Feminino
1178;Arthur;Vieira;RideUp;Zona Norte;393;17;Comfort;60;Nissan Versa 2023;4.57;Feminino
1179;Camila;Souza;GoDrive;Zona Sul;132;31;Econômico;22;Renault Kwid 2024;4.87;Masculino
1180;Arthur;Almeida;GoDrive;Zona Sul;275;1;Comfort;31;Chevrolet Onix Plus 2023;4.80;Feminino
1181;Gabriel;Alves;RideUp;Zona Norte;164;18;Econômico;53;Fiat Mobi 2022;4.28;Feminino
1182;Heloísa;Silva;GoDrive;Zona Norte;367;56;Comfort;57;Jeep Renegade 2021;4.80;Feminino
1183;Heloísa;Pereira;GoDrive;Zona Leste;338;30;Black;46;VW Taos 2023;4.91;Feminino
1184;Felipe;Soares;MoveX;Zona Oeste;64;35;Econômico;29;Chevrolet Onix 2022;4.15;Masculino
1185;Rafael;Barbosa;GoDrive;Zona Oeste;203;54;Comfort;32;Nissan Versa 2023;4.86;Feminino
1186;Alice;Costa;GoDrive;Zona Oeste;374;20;Comfort;53;Fiat Cronos 2023;4.52;Feminino
1187;Lara;Silva;MoveX;Centro;466;4;Comfort;34;Hyundai HB20S 2022;4.59;Feminino
1188;Heitor;Lima;MoveX;Zona Leste;204;10;Comfort;48;Fiat Cronos 2023;4.49;Feminino
1189;Rafael;Soares;GoDrive;Zona Oeste;157;44;Comfort;24;Fiat Cronos 2023;4.41;Feminino
1190;Bernardo;Fernandes;MoveX;Zona Oeste;376;29;Black;52;Honda Civic 2022;4.66;Feminino
1191;Lara;Martins;GoDrive;Zona Leste;286;38;Econômico;50;Hyundai HB20 2023;4.04;Feminino
1192;Maria;Lima;GoDrive;Centro;34;7;Black;48;Toyota Corolla 2024;4.50;Feminino
1193;Gustavo;Pereira;RideUp;Zona Sul;429;46;Comfort;58;Honda City 2021;4.81;Masculino
1194;Maria;Vieira;RideUp;Zona Leste;409;36;Black;22;Toyota Corolla 2024;4.98;Feminino
1195;Rafael;Oliveira;MoveX;Zona Sul;350;51;Black;33;Toyota Corolla Cross 2024;4.16;Feminino
1196;Arthur;Carvalho;MoveX;Zona Oeste;473;51;Black;34;Toyota Corolla Cross 2024;4.86;Feminino
1197;Gustavo;Lopes;MoveX;Centro;132;21;Comfort;26;Fiat Cronos 2023;4.85;Feminino
1198;Matheus;Gomes;MoveX;Zona Sul;132;30;Comfort;59;Nissan Kicks 2022;4.81;Masculino
1199;Pedro;Fernandes;GoDrive;Zona Leste;239;30;Black;23;Honda Civic 2022;4.67;Feminino
1200;Pedro;Souza;RideUp;Zona Norte;334;37;Black;49;Honda Civic 2022;4.10;Masculino
1201;Lara;Almeida;MoveX;Zona Leste;238;6;Econômico;21;Fiat Mobi 2022;4.22;Masculino
1202;Heitor;Barbosa;GoDrive;Centro;337;35;Comfort;48;VW Virtus 2022;4.05;Feminino
1203;Lara;Pereira;RideUp;Zona Sul;348;35;Comfort;24;Fiat Cronos 2023;4.04;Feminino
1204;Helena;Oliveira;RideUp;Zona Sul;120;33;Black;33;Jeep Compass 2023;4.61;Masculino
1205;Felipe;Rodrigues;RideUp;Zona Oeste;468;2;Econômico;25;Citroën C3 2023;4.71;Feminino
1206;Pedro;Soares;MoveX;Zona Sul;249;23;Econômico;40;Citroën C3 2023;4.67;Feminino
1207;Julia;Vieira;RideUp;Zona Leste;291;41;Black;24;Toyota Corolla Cross 2024;4.99;Feminino
1208;Pedro;Soares;RideUp;Zona Sul;377;34;Econômico;49;Chevrolet Onix 2022;4.35;Masculino
1209;Gael;Rodrigues;MoveX;Centro;427;18;Comfort;27;Nissan Kicks 2022;4.28;Masculino
1210;Gael;Ferreira;RideUp;Zona Norte;221;12;Econômico;40;Chevrolet Onix 2022;4.53;Feminino
1211;Carla;Santos;RideUp;Centro;445;16;Econômico;60;Fiat Argo 2021;4.86;Masculino
1212;Bernardo;Carvalho;GoDrive;Zona Leste;281;50;Comfort;30;Nissan Kicks 2022;4.56;Masculino
1213;Laura;Rodrigues;MoveX;Zona Sul;121;31;Econômico;48;Fiat Argo 2021;4.52;Masculino
1214;Helena;Barbosa;GoDrive;Zona Oeste;477;37;Black;55;Toyota Corolla 2024;4.98;Masculino
1215;Gabriel;Martins;GoDrive;Zona Oeste;303;7;Comfort;22;Hyundai HB20S 2022;4.12;Masculino
1216;Bruno;Costa;GoDrive;Zona Oeste;441;38;Comfort;50;Chevrolet Onix Plus 2023;4.45;Masculino
1217;Sofia;Soares;MoveX;Zona Oeste;243;20;Comfort;53;Hyundai HB20S 2022;4.85;Feminino
1218;Lucas;Gomes;MoveX;Zona Oeste;296;11;Comfort;24;Honda City 2021;4.61;Feminino
1219;Valentina;Gomes;GoDrive;Zona Oeste;396;7;Comfort;52;Chevrolet Tracker 2022;4.69;Feminino
1220;Heitor;Silva;GoDrive;Centro;123;13;Econômico;45;VW Polo Track 2023;4.68;Feminino
1221;Gael;Alves;MoveX;Zona Norte;156;44;Black;51;Jeep Compass 2023;4.76;Masculino
1222;Camila;Vieira;RideUp;Centro;360;35;Comfort;28;Jeep Renegade 2021;4.05;Masculino
1223;Heitor;Almeida;MoveX;Zona Oeste;281;17;Econômico;34;Fiat Argo 2021;4.59;Masculino
1224;Maria;Vieira;GoDrive;Zona Norte;324;5;Comfort;50;Nissan Kicks 2022;4.77;Masculino
1225;Helena;Fernandes;RideUp;Zona Oeste;308;53;Comfort;42;Honda City 2021;4.11;Masculino
1226;Julia;Santos;GoDrive;Zona Norte;53;31;Econômico;58;Fiat Mobi 2022;4.60;Masculino
1227;Arthur;Pereira;RideUp;Zona Oeste;326;27;Black;28;VW Taos 2023;4.93;Feminino
1228;Arthur;Oliveira;RideUp;Zona Sul;460;17;Econômico;35;Hyundai HB20 2023;4.77;Masculino
1229;Julia;Costa;MoveX;Zona Sul;104;23;Black;24;Toyota Corolla Cross 2024;4.32;Feminino
1230;Miguel;Lima;MoveX;Centro;312;10;Comfort;26;VW Virtus 2022;4.40;Feminino
1231;Heitor;Pereira;MoveX;Zona Norte;469;11;Black;45;Honda Civic 2022;4.63;Feminino
1232;Maria;Carvalho;GoDrive;Zona Sul;388;57;Black;47;Toyota Corolla Cross 2024;4.29;Feminino
1233;Laura;Alves;GoDrive;Zona Oeste;174;11;Comfort;54;Chevrolet Onix Plus 2023;4.40;Feminino
1234;Julia;Pereira;RideUp;Zona Leste;134;36;Econômico;36;Chevrolet Onix 2022;4.06;Masculino
1235;Carla;Fernandes;RideUp;Zona Oeste;177;50;Comfort;59;Hyundai HB20S 2022;4.06;Feminino
1236;Helena;Alves;RideUp;Zona Leste;307;46;Black;23;Jeep Commander 2023;4.14;Feminino
1237;Gael;Souza;MoveX;Zona Norte;188;13;Econômico;53;Toyota Etios 2020;4.42;Feminino
1238;Valentina;Alves;GoDrive;Zona Sul;350;46;Comfort;25;Honda City 2021;4.21;Feminino
1239;Heloísa;Almeida;MoveX;Centro;239;52;Comfort;58;Fiat Cronos 2023;4.94;Masculino
1240;Miguel;Lima;MoveX;Zona Norte;336;17;Econômico;39;Fiat Mobi 2022;4.73;Masculino
1241;Carla;Silva;GoDrive;Zona Norte;433;25;Black;21;Honda Civic 2022;4.81;Masculino
1242;Bernardo;Lopes;GoDrive;Zona Leste;228;3;Econômico;21;Fiat Mobi 2022;4.35;Masculino
1243;Rafael;Fernandes;RideUp;Centro;129;44;Econômico;42;Hyundai HB20 2023;4.24;Masculino
1244;Camila;Soares;MoveX;Centro;385;3;Black;52;Toyota Corolla Cross 2024;4.42;Masculino
1245;Arthur;Fernandes;GoDrive;Zona Oeste;310;39;Comfort;39;Chevrolet Onix Plus 2023;4.13;Masculino
1246;Carla;Soares;GoDrive;Zona Sul;143;9;Black;28;VW Taos 2023;4.49;Feminino
1247;Pedro;Gomes;GoDrive;Zona Sul;71;42;Comfort;32;Fiat Cronos 2023;4.10;Feminino
1248;Isadora;Barbosa;RideUp;Zona Norte;261;27;Comfort;24;Chevrolet Onix Plus 2023;4.67;Feminino
1249;Heloísa;Lopes;MoveX;Centro;472;13;Comfort;30;Nissan Versa 2023;4.01;Masculino
1250;Heloísa;Fernandes;RideUp;Zona Leste;227;56;Black;52;VW Taos 2023;4.19;Feminino
1251;Maria;Martins;RideUp;Centro;305;56;Econômico;50;Toyota Etios 2020;4.65;Feminino
1252;Helena;Ferreira;GoDrive;Zona Leste;385;53;Black;48;Jeep Commander 2023;4.17;Masculino
1253;Helena;Costa;MoveX;Zona Leste;269;30;Black;30;Toyota Corolla Cross 2024;4.45;Masculino
1254;Heloísa;Soares;RideUp;Zona Norte;329;53;Comfort;45;Chevrolet Onix Plus 2023;4.36;Feminino
1255;Julia;Barbosa;RideUp;Zona Oeste;188;8;Econômico;31;Renault Kwid 2024;4.87;Masculino
1256;Miguel;Rodrigues;RideUp;Zona Norte;41;59;Econômico;31;Fiat Argo 2021;4.52;Feminino
1257;Rafael;Rodrigues;GoDrive;Zona Sul;66;38;Comfort;40;Fiat Cronos 2023;4.69;Feminino
1258;Isadora;Costa;RideUp;Centro;279;16;Econômico;33;VW Polo Track 2023;4.66;Masculino
1259;Lucas;Fernandes;RideUp;Zona Oeste;219;37;Econômico;48;Fiat Mobi 2022;4.15;Feminino
1260;Matheus;Oliveira;MoveX;Centro;247;34;Comfort;45;VW Virtus 2022;4.51;Feminino
1261;Heloísa;Souza;MoveX;Zona Oeste;300;8;Black;40;Jeep Commander 2023;4.23;Feminino
1262;Matheus;Carvalho;RideUp;Zona Oeste;487;48;Econômico;21;Chevrolet Onix 2022;4.13;Masculino
1263;Carla;Martins;GoDrive;Zona Oeste;438;59;Black;40;Toyota Corolla Cross 2024;4.84;Feminino
1264;Heloísa;Carvalho;GoDrive;Centro;264;18;Comfort;34;Nissan Versa 2023;4.65;Masculino
1265;Rafael;Santos;GoDrive;Zona Norte;218;9;Econômico;24;Renault Kwid 2024;4.77;Feminino
